MR,Author,Journal,Year,Publication Type,Citation,Version,Website,Lentght,Accuracy Score,Lenght
3879081,"Spirito, D.",J. Algebra Appl.,2018,article,"M. Delgado, P. A. Garcia-Sanchez and J. Morais, Numerical Sgps, a package for numerical semigroups, Version 1.0.1, http://www.fc.up.pt/cmup/mdelgado/numericalsgps/, June 2015. Refereed GAP package. 
MR3493240",Package,Yes,208,3,208
3164172,"Spreer, J.",Discrete Comput. Geom.,2014,article,"Effenberger, F., Spreer, J.: Simpcomp—a GAP package, version 1.6.1. http://www.igt.uni-stuttgart.de/LstDiffgeo/simpcomp (2013)",Package,Yes,126,3,126
3164172,"Spreer, J.",Discrete Comput. Geom.,2014,article,"Effenberger, F., Spreer, J.: Simplicial blowups and discrete normal surfaces in the GAP package simpcomp. ACM Commun. Comput. Algebra 45(3), 173–176 (2011)",Package,No,155,2,155
2795540,"Spreer, J.",Discrete Math.,2011,article,"F. Effenberger, J. Spreer, Simpcomp–a GAP package, Version 1.4.0, 2010 (submitted for publication). http://www.igt.uni-stuttgart.de/LstDiffgeo/simpcomp.",Package,Yes,152,3,152
2971755,"Spreer, J.",Beitr. Algebra Geom.,2012,article,"Effenberger, F., Spreer, J.: simpcomp: a GAP package, version 1.5.4. http://www.igt.uni-stuttgart.de/LstDiffgeo/simpcomp. Submitted to the GAP Group (2011)",Package,Yes,155,3,155
3528435,"Stokes, K.",Semigroup Forum,2016,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: NumericalSgps, A package for numerical semigroups, Version 1.0.1 (2015). (Refereed GAP package). http://www.fc.up.pt/cmup/mdelgado/numericalsgps/ 
MR3493240",Package,Yes,203,3,203
4039426,"Szymik, M.",J. Algebra,2020,article,"G. Ellis, GAP package HAP–homological algebra programming, software, hamilton.nuigalway.ie/Hap/www.",Package,Yes,99,3,99
3260900,"Thiel, U.",Algebr. Represent. Theory,2014,article,"CHEVIE–A system for computing and processing generic character tables for finite groups of Lie type. Weyl groups and Hecke algebras by M. Geck, G. Hiss, F. Lübeck, G. Malle and G. Pfeiffer. http://www.math.jussieu.fr/simjmichel/gap3/. Pre-packaged GAP3 version by Jean Michel (Version 4 March 2012)",Package,Yes,298,3,298
3361642,"Thiel, U.",LMS J. Comput. Math.,2015,article,"M. Geck, G. Hiss, F. Lübeck, G. Malle and G. Pfeiffer, `CHEVIE – a system for computing and processing generic character tables', Appl. Algebra Engrg. Comm. Comput. 7 (1996) no. 3, 175–210; Prepackaged GAP3 version by J. Michel (version from March 2012). 
MR1486215",Package,No,265,2,265
3310724,"Tian, D. and Zhou, S.",J. Combin. Des.,2015,article,"L. H. Soicher, The DESIGN Package for GAP, Version 1.6, 2011, http://designtheory.org/software/gap_design/.",Package,Yes,107,3,107
3561624,"Tian, D. L. and Zhou, S. L.",Acta Math. Sinica (Chin. Ser.),2016,article,"Soicher L. H., The DESIGN package for GAP, Version 1.4, 2009, http://designtheory.org/software/gap_design.",Package,Yes,106,3,106
3197173,"Tuan, B. A. and Ellis, G.",J. Algebra,2014,article,"G. Ellis, Hap - Homological Algebra Programming, Version 1.8, an official package for the GAP computational algebra system, http://www.gap-system.org/Packages/hap.html, 2008. 
MR2478414",Package,Yes,185,3,185
3913569,"Unger, W. R.",J. Symbolic Comput.,2019,article,"Breuer, T., 2012. The GAP Character Table Library. Version 1.2.1, http://www.math.rwth-aachen.de/~Thomas.Breuer/ctbllib+.  GAP package.",Package,Yes,135,3,135
2206479,"Vojtěchovský, P.",European J. Combin.,2006,article,"G.P. Nagy, P. Vojtěchovský, LOOPS version 0.997, Package for GAP 4. Available at http://www.math.du.edu/loops.",Package,Yes,110,3,110
2075284,"Vojtěchovský, P.",Comment. Math. Univ. Carolin.,2004,article,"Nagy G.P., Vojtěchovský P., LOOPS, a package for GAP 4.3. Download GAP at http://www-gap.dcs.st-and.ac.uk/simgap. Download a beta version of LOOPS at http://www.math.du.edu/loops/loops.html.",Package,Yes,190,3,190
3957827,"Walton, C. and Wang, X. and Yakimov, M.",Proc. Lond. Math. Soc. (3),2019,article,"A. Cohen and J. Knopper, `GAP package GBNP: computing Gröbner bases of noncommutative polynomials', http://www.gap-system.org/Packages/gbnp.html.",Package,Yes,145,3,145
4009423,"Walton, C. and Zhang, J. J.",Trans. Amer. Math. Soc.,2019,article,"A. Cohen and J. Knopper, GAP package GBNP: Computing Gröbner bases of noncommutative polynomials, http://www.gap-system.org/Packages/gbnp.html.",Package,Yes,143,3,143
2548989,"Weber, C.",Experiment. Math.,2009,article,"F. Lübeck. ""GAP 4 Package EDIM: Elementary Divisors and Integer Matrices,"" version 1.2.3. Available online (http://www.math.rwth-aachen.de/simFrank.Luebeck/EDIM), 2006.",Package,Yes,168,3,168
2629668,"Wendt, G.",Acta Math. Hungar.,2010,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr and C. Nöbauer SONATA - system of near-rings and their applications, GAP package, Version 2; 2003. (http://www.algebra.uni-linz.ac.at/Sonata/)",Package,Yes,185,3,185
3909900,"Wood, M. M.",Duke Math. J.,2019,article,"H. U. BESCHE, B. EICK, and E. O'BRIEN, The SmallGroups Library—A GAP package, GAP Group, 2016, http://www.gap-system.org/Packages/sgl.html. (381,417)",Package,Yes,149,3,149
3197182,"Xu, Y. and Yang, S.",J. Algebra,2014,article,"W.A. de Graaf, GAP package QuaGroup-A package for doing computations with quantum groups, version 1.3, http://www.gap-system.org/Packages/quagroup.html, 2007.",Package,Yes,158,3,158
3001339,"Zelikson, S.",Glasg. Math. J.,2013,article,"W. De Graaf, Quagroup: A GAP4 package for doing computations with quantum groups (2003), available at http://www.science.unitn.it/degraaf/quagroup.html.",Package,Yes,152,3,152
3598575,"Zusmanovich, P.",Linear Algebra Appl.,2017,article,"A.M. Cohen, J.W. Knopper, GBNP – a GAP package, Version 1.0.1, http://mathdox.org/products/gbnp/.",Package,Yes,97,3,97
3944602,"Aguirre-Guerrero, D. and Ducoffe, G. and Fàbrega, L. and Vilà, P. and Coudert, D.",Discrete Appl. Math.,2019,article,"D. Holt, KBMAG Package: A Knuth-Bendix on Monoids, and Automatic Groups, https://www.gap-system.org/Packages/kbmag.html, accessed: 2018-02-23 (2017).",Package,Yes,149,3,149
2175453,"André, J. M.",Comm. Algebra,2005,article,"Linton, S. G., Pfeiffer, G., Robertson, E., Ruskuc, N. (1997). Gap package. PC Software.",Package,No,88,1,88
3082874,"Blanco, V. and García-Sánchez, P. A. and Geroldinger, A.",Illinois J. Math.,2011,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""numericalsgps"": a gap package on numerical semigroups; available at http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,171,3,171
3685046,"Colton, S. and Kaplan, N.",J. Commut. Algebra,2017,article,"M. Delgado, P.A. García-Sánchez and J. Morais, ""numericalsgps"": A gap package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,157,3,157
3277933,"Ellis, G. and Le, L. V.",Exp. Math.,2014,article,"M. Alp and C. D. Wensley. XMod-crossed modules and cat1-groups in gap, Version 2.22, 2013. Available online (http://www.gap-system.org/Packages/xmod-2.22).",Package,Yes,155,3,155
3277933,"Ellis, G. and Le, L. V.",Exp. Math.,2014,article,"G. Ellis. ""HAP—Homological Algebra Programming, Version 1.10.13."" Available online (http://www.gap-system.org/Packages/hap.html), 2013.",Package,Yes,135,3,135
3040805,"García Sánchez, P. A. and Ojeda, I. and Sánchez-R. -Navarro, A.",Internat. J. Algebra Comput.,2013,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""Numericalsgps"": A gap package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,158,3,158
3081625,"García-Sánchez, P. A. and Leamer, M. J.",J. Algebra,2013,article,"M. Delgado, P.A. García-Sánchez, J. Morais, ""NumericalSgps"": A gap package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,154,3,154
3057352,"Geroldinger, A. and Yuan, P.",Results Math.,2013,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: ""Numericalsgps"": a boldgap package on numerical semigroups. http://www.gap-system.org/Packages/numericalsgps.html",Package,Yes,160,3,160
3593640,"Geroldinger, A.",Amer. Math. Monthly,2016,article,"M. Delgado, P. A. García-Sánchez, J. Morais, ""numericalsgps"": A gap package on numerical semigroups, (http://www.gap-system.org/Packages/numericalsgps.html).",Package,Yes,157,3,157
3849636,"Geroldinger, A. and Schmid, W. A.",Forum Math.,2018,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""Numericalsgps"": A gap package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,158,3,158
3503387,"Kiers, C. and O'Neill, C. and Ponomarenko, V.",Comm. Algebra,2016,article,"Delgado, M., García-Sanchez, P., Morais, J. (2013). Gap package numericalsgps. http://www.gap-system.org/Packages/numericalsgps.html, June 2013.",Package,Yes,144,3,144
2571847,"Kitayama, H. and Yamasaki, A.",J. Math. Kyoto Univ.,2009,article,"CARAT, http://www.gap-system.org/Packages/carat.html",Package,Yes,52,2,52
3579002,"Lambe, L. A.",J. Homotopy Relat. Struct.,2016,article,"Ellis, G.: HAP–Homological Algebra Programming. http://www.gap-system.org/Packages/hap.html. Accessed 04 Nov 2016",Package,Yes,113,3,113
2592492,"McInroy, J. and Shpectorov, S.",Discrete Math.,2010,article,"L.H. Soicher, The Grape package for Gap, Version 4.3, 2006. http://www.maths.qmul.ac.uk/simleonard/grape/.",Package,Yes,106,3,106
3169635,"Rosales, J. C. and García-Sánchez, P. A.",Comm. Algebra,2014,article,"Delgado, M., García-Sánchez, P. A., Morais, J. ""numericalsgps"": A gap package on numerical semigroups. Available (http://www.gap-system.org/Packages/numericalsgps.html).",Package,Yes,169,3,169
3988630,"Rosales, J. C. and Branco, M. B.",Proc. Roy. Soc. Edinburgh Sect. A,2019,article,"M. Delgado, P. A. García-Sánchez and J. Morais. Numericalsgps: a  gap package on numerical semigroups, (http://www.gap-system.org/Packages/numericalsgps.html).",Package,Yes,159,3,159
